userId,songId,Q1,Q2,Q3,Extraversion,sociability,assertiveness,energy_level,Agreeableness,compassion,respectfulness,trust,Conscientiousness,organization,productiveness,responsibility,Neuroticism,anxiety,depression,emotional_volatility,Openness,intellectual_curiosity,aesthetic_sensitivity,creative_imagination,rms,lowenergy,eventdensity,pulseclarity,attacktime_mean,attacktime_std,attacktime_slope,attacktime_periodentropy,attackslope_mean,attackslope_std,attackslope_slope,attackslope_periodentropy,zerocross,brightness,centroid,spread,skewness,kurtosis,flatness,mirentropy,inharmonicity,activity,valence,tension,happy,sad,tender,anger,fear
296,30000,4,5,4,3.416666667,3,3.5,3.75,4.416666667,5,4.25,4,4.833333333,5,4.5,5,1.333333333,1.75,1,1.25,3.833333333,4.25,2.5,4.75,0.275661003,0.440636475,2.347774007,0.427525194,0.05805395,0.022632471,-0.061842905,0.969154035,3565818.766,2562751.123,-0.06516366,0.967760262,3313.434811,0.718815693,6225.430785,0.312886357,4.40766E+12,2.70103E+17,0.560840853,0.957709566,0.495043199,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
298,30000,5,5,5,1.25,1,1.5,1.25,3.25,2,3.75,4,3.333333333,4.25,2.5,3.25,3.333333333,4,4.25,1.75,2.916666667,3.25,3.5,2,0.275661003,0.440636475,2.347774007,0.427525194,0.05805395,0.022632471,-0.061842905,0.969154035,3565818.766,2562751.123,-0.06516366,0.967760262,3313.434811,0.718815693,6225.430785,0.312886357,4.40766E+12,2.70103E+17,0.560840853,0.957709566,0.495043199,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
316,30000,5,5,4,3.333333333,2.5,4,3.5,3.916666667,4.5,4,3.25,3.5,3,3,4.5,2.25,2.75,1.75,2.25,3.833333333,4.25,3.25,4,0.275661003,0.440636475,2.347774007,0.427525194,0.05805395,0.022632471,-0.061842905,0.969154035,3565818.766,2562751.123,-0.06516366,0.967760262,3313.434811,0.718815693,6225.430785,0.312886357,4.40766E+12,2.70103E+17,0.560840853,0.957709566,0.495043199,15.52683502,6.954859951,7.711387527,4.346083355,1.043490871,-10.57893229,16.27837033,3.917457208
29,29357,5,4,4,2,1.25,1.25,3.5,4.333333333,4.5,4.75,3.75,2.916666667,3.5,2.5,2.75,4.083333333,4.5,4.25,3.5,4,4.25,4,3.75,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
131,29357,2,2,3,2.25,1.5,1.75,3.5,3.166666667,3.25,3.5,2.75,3.25,3.75,3.25,2.75,3.25,4,3,2.75,3.333333333,4,2.25,3.75,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
145,29357,1,1,1,2.5,2.5,2.5,2.5,3.083333333,3.5,2.75,3,2.833333333,2.5,2.5,3.5,3.666666667,3,4,4,3.416666667,3,4.75,2.5,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
280,29357,4,4,4,2.416666667,2,1.75,3.5,3.5,3.5,4.5,2.5,4.333333333,3.75,4.75,4.5,3.166666667,3.5,3.5,2.5,4.333333333,4.75,3.75,4.5,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
300,29357,4,4,4,2.666666667,1.5,4,2.5,3.833333333,4.75,4.75,2,3.5,2.5,3.75,4.25,3.75,4.25,3.25,3.75,4.333333333,5,3,5,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
305,29357,3,2,3,2.166666667,1.5,3.25,1.75,4.25,4.75,4,4,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
306,29357,1,1,1,4,4.75,4,3.25,3.083333333,2.75,3,3.5,2.916666667,3.5,2.5,2.75,2.833333333,3,3,2.5,3.833333333,3.75,3.25,4.5,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
307,29357,4,3,3,3.666666667,3.75,3.75,3.5,3.25,3.5,3.25,3,3.5,3,3.5,4,3.083333333,3.75,2.5,3,3.416666667,4.25,1.5,4.5,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
317,29357,4,4,4,3.5,3,3.75,3.75,3.583333333,3.75,4,3,3.916666667,3.75,3.75,4.25,2.083333333,2.5,1.75,2,4,4.25,3.75,4,0.273657736,0.514309764,1.883321894,0.557705443,0.059681051,0.018910443,0.0375726,0.969719022,5043676.181,2741187.187,-0.075953759,0.970496591,2901.580629,0.691887029,5565.289076,0.318738449,5.73305E+12,2.92102E+17,0.540599562,0.955153989,0.489547152,15.415075,6.568181967,7.658459338,3.433000005,1.520627916,-4.831702939,12.02414251,4.027432337
44,22374,4,3,2,2.083333333,2.5,1.25,2.5,3.916666667,4,4,3.75,2.916666667,2,3.5,3.25,4.25,4.75,3.75,4.25,3.916666667,4.5,4.75,2.5,0.154944545,0.560269012,2.06681289,0.454089768,0.068235294,0.026196252,0.014822908,0.966261111,1965077.962,1665058.924,0.019565221,0.970273492,1024.672295,0.447975239,2566.642508,0.349558475,2.08568E+12,8.52636E+16,0.178475133,0.88940441,0.488519571,12.22329426,9.584768493,5.553501993,8.371252189,0.458737231,1.278040754,2.641969695,2.147936476
153,22374,5,4,4,4.75,5,5,4.25,3.333333333,4.25,3.75,2,3.5,3.25,4.25,3,2,1.25,1.5,3.25,3.083333333,3.75,1,4.5,0.154944545,0.560269012,2.06681289,0.454089768,0.068235294,0.026196252,0.014822908,0.966261111,1965077.962,1665058.924,0.019565221,0.970273492,1024.672295,0.447975239,2566.642508,0.349558475,2.08568E+12,8.52636E+16,0.178475133,0.88940441,0.488519571,12.22329426,9.584768493,5.553501993,8.371252189,0.458737231,1.278040754,2.641969695,2.147936476
182,22374,4,4,3,4.333333333,4,4.75,4.25,3.166666667,2.75,3,3.75,3.666666667,4,3.25,3.75,4,4.5,4,3.5,4.666666667,4,5,5,0.154944545,0.560269012,2.06681289,0.454089768,0.068235294,0.026196252,0.014822908,0.966261111,1965077.962,1665058.924,0.019565221,0.970273492,1024.672295,0.447975239,2566.642508,0.349558475,2.08568E+12,8.52636E+16,0.178475133,0.88940441,0.488519571,12.22329426,9.584768493,5.553501993,8.371252189,0.458737231,1.278040754,2.641969695,2.147936476
23,29284,2,2,3,2.833333333,2.75,3,2.75,3.75,4.75,3.25,3.25,2.916666667,2.25,3.25,3.25,4.333333333,4.5,4,4.5,4.083333333,4.25,3.75,4.25,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
30,29284,4,4,3,4.083333333,4,3.75,4.5,3.416666667,2.5,4.75,3,4.666666667,5,4.5,4.5,2.083333333,2.25,2,2,3.333333333,4,2.25,3.75,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
38,29284,4,4,3,3,2.75,2.5,3.75,3.583333333,3.5,4.5,2.75,3.916666667,4.75,3.5,3.5,2.083333333,2.5,2.25,1.5,3.583333333,3.5,3.25,4,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
79,29284,2,1,1,2.166666667,2,2.5,2,4.166666667,4,5,3.5,2.583333333,2,2,3.75,4.333333333,5,4.5,3.5,3.25,4.25,2.5,3,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
116,29284,4,3,3,2.833333333,2.25,3,3.25,3,3.5,3,2.5,3.083333333,2,3.75,3.5,3.5,4.25,3.25,3,3.416666667,3.5,3,3.75,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
229,29284,2,2,3,3.75,3.5,3.5,4.25,4.166666667,4.75,4.5,3.25,4.5,4,5,4.5,3.666666667,4.25,3,3.75,4,3.75,4,4.25,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
233,29284,1,1,1,2.416666667,2.25,2.75,2.25,2.583333333,2.75,3,2,2.916666667,4,2.75,2,3.583333333,3.75,3.25,3.75,3.333333333,3.75,2.25,4,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
247,29284,4,4,4,2.666666667,1.75,3.5,2.75,3.75,4.25,4.5,2.5,2.583333333,3.25,2,2.5,4.666666667,5,4.25,4.75,4.25,4.25,5,3.5,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
248,29284,5,3,3,2.5,2.5,3,2,3.166666667,3.5,3.25,2.75,2.083333333,2,2.25,2,4.75,4.75,5,4.5,4.5,5,3.75,4.75,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
254,29284,4,3,3,3.583333333,2.75,4.25,3.75,3.5,3.5,4,3,2.916666667,2.5,2.25,4,2.5,2.25,3.5,1.75,4.75,4.75,5,4.5,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
305,29284,2,2,2,2.166666667,1.5,3.25,1.75,4.25,4.75,4,4,3.5,3.5,3.25,3.75,3.916666667,4.75,3.75,3.25,3.916666667,4.25,3.75,3.75,0.237188783,0.424940898,0.566692367,0.408863889,0.05642487,0.021140613,0.082567584,0.96707689,2864337.674,1929221.838,-0.102653459,0.968174334,3486.452746,0.763388028,6305.793541,0.510117523,1.39003E+12,4.74989E+16,0.611298093,0.962899054,0.498079054,15.25421333,7.3797571,7.093272313,5.062194146,0.976759173,-7.354934776,16.24506261,3.783200317
48,22462,3,4,4,3.666666667,3.75,3.25,4,3.25,3.25,3.25,3.25,3.25,2.75,3.75,3.25,3.666666667,3.75,3.5,3.75,3.5,3.5,3.25,3.75,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
83,22462,4,5,4,3.916666667,3.5,3.5,4.75,3.75,4.75,3.25,3.25,3.25,3.75,2.75,3.25,3,3.5,2.5,3,4.916666667,5,5,4.75,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
161,22462,2,2,2,4.416666667,4.25,4.75,4.25,3.75,4.25,3.25,3.75,3.083333333,2.5,2.75,4,3.75,4.25,2.75,4.25,3.583333333,4,2.5,4.25,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
192,22462,1,1,1,3.416666667,4.25,2,4,3.75,3.75,4.25,3.25,2,1.75,1,3.25,3.75,3.75,3.5,4,4.583333333,5,4.25,4.5,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
220,22462,4,4,4,3.416666667,3.25,4.25,2.75,2.25,2.75,2,2,2.666666667,1,3.75,3.25,3.5,4.5,3.75,2.25,2.416666667,2,1,4.25,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
236,22462,1,1,1,3,3.25,2.75,3,3.166666667,3.25,3.75,2.5,4.25,4.75,4,4,2.916666667,3.5,2.5,2.75,3.583333333,4,3,3.75,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
237,22462,4,3,2,3.333333333,2.5,4.25,3.25,1.5,1.75,1.5,1.25,3.916666667,3.75,4.5,3.5,3.583333333,3.5,4,3.25,3.166666667,4.25,2,3.25,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
259,22462,3,3,3,4.166666667,4,4.5,4,2.916666667,3.25,3.5,2,4.25,4,4.5,4.25,3.666666667,4.5,3,3.5,4.333333333,3.75,4.75,4.5,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
262,22462,1,1,2,2.833333333,2.5,3,3,3.416666667,3.5,4,2.75,2.916666667,3.25,2.25,3.25,3.25,3.25,3,3.5,3.916666667,4,4.25,3.5,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
280,22462,4,4,3,2.416666667,2,1.75,3.5,3.5,3.5,4.5,2.5,4.333333333,3.75,4.75,4.5,3.166666667,3.5,3.5,2.5,4.333333333,4.75,3.75,4.5,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
301,22462,3,3,1,3.916666667,3.5,4,4.25,1.75,2.25,1,2,3.583333333,5,3,2.75,3.416666667,3.5,3,3.75,4.583333333,5,5,3.75,0.144263598,0.515164105,3.287030763,0.760262337,0.061964286,0.018785878,0.009276695,0.967042974,1318712.628,1271756.64,0.126177047,0.963986571,1137.881378,0.45915673,2632.579554,0.41132197,2.0496E+12,7.45833E+16,0.209833719,0.884885867,0.479740162,10.56462614,8.080922622,6.057134842,5.508304081,1.381303529,1.554409023,2.390499974,2.455006616
102,31305,5,5,5,3.75,3.75,3.75,3.75,3.583333333,4,4.75,2,3.583333333,3.25,4,3.5,2.166666667,1.75,2.75,2,4.166666667,5,3.5,4,0.301817561,0.460236887,5.560883063,0.863632504,0.058248031,0.021709066,-0.027864959,0.970980891,4822172.41,4066736.458,-0.035160115,0.965903703,1073.439906,0.420720774,3494.138325,0.414376037,2.57561E+12,8.80016E+16,0.28449002,0.889170511,0.460097827,18.06389626,10.46091857,6.931776881,10.5418843,-0.762016748,-2.847326339,6.494596434,3.100460186
105,31305,3,3,3,3.583333333,2.25,4.75,3.75,3.083333333,4,2.75,2.5,3.583333333,3,3.25,4.5,3.916666667,4,3.25,4.5,4.416666667,4.5,3.75,5,0.301817561,0.460236887,5.560883063,0.863632504,0.058248031,0.021709066,-0.027864959,0.970980891,4822172.41,4066736.458,-0.035160115,0.965903703,1073.439906,0.420720774,3494.138325,0.414376037,2.57561E+12,8.80016E+16,0.28449002,0.889170511,0.460097827,18.06389626,10.46091857,6.931776881,10.5418843,-0.762016748,-2.847326339,6.494596434,3.100460186
192,31305,4,3,4,3.416666667,4.25,2,4,3.75,3.75,4.25,3.25,2,1.75,1,3.25,3.75,3.75,3.5,4,4.583333333,5,4.25,4.5,0.301817561,0.460236887,5.560883063,0.863632504,0.058248031,0.021709066,-0.027864959,0.970980891,4822172.41,4066736.458,-0.035160115,0.965903703,1073.439906,0.420720774,3494.138325,0.414376037,2.57561E+12,8.80016E+16,0.28449002,0.889170511,0.460097827,18.06389626,10.46091857,6.931776881,10.5418843,-0.762016748,-2.847326339,6.494596434,3.100460186
233,31305,1,1,1,2.416666667,2.25,2.75,2.25,2.583333333,2.75,3,2,2.916666667,4,2.75,2,3.583333333,3.75,3.25,3.75,3.333333333,3.75,2.25,4,0.301817561,0.460236887,5.560883063,0.863632504,0.058248031,0.021709066,-0.027864959,0.970980891,4822172.41,4066736.458,-0.035160115,0.965903703,1073.439906,0.420720774,3494.138325,0.414376037,2.57561E+12,8.80016E+16,0.28449002,0.889170511,0.460097827,18.06389626,10.46091857,6.931776881,10.5418843,-0.762016748,-2.847326339,6.494596434,3.100460186
247,31305,3,3,3,2.666666667,1.75,3.5,2.75,3.75,4.25,4.5,2.5,2.583333333,3.25,2,2.5,4.666666667,5,4.25,4.75,4.25,4.25,5,3.5,0.301817561,0.460236887,5.560883063,0.863632504,0.058248031,0.021709066,-0.027864959,0.970980891,4822172.41,4066736.458,-0.035160115,0.965903703,1073.439906,0.420720774,3494.138325,0.414376037,2.57561E+12,8.80016E+16,0.28449002,0.889170511,0.460097827,18.06389626,10.46091857,6.931776881,10.5418843,-0.762016748,-2.847326339,6.494596434,3.100460186
282,31305,4,4,4,3.666666667,3.75,4,3.25,3.333333333,3.5,3.5,3,3.083333333,3.25,2.5,3.5,4.083333333,4.75,3.75,3.75,3.916666667,4,4,3.75,0.301817561,0.460236887,5.560883063,0.863632504,0.058248031,0.021709066,-0.027864959,0.970980891,4822172.41,4066736.458,-0.035160115,0.965903703,1073.439906,0.420720774,3494.138325,0.414376037,2.57561E+12,8.80016E+16,0.28449002,0.889170511,0.460097827,18.06389626,10.46091857,6.931776881,10.5418843,-0.762016748,-2.847326339,6.494596434,3.100460186
292,31305,4,3,3,2.333333333,2.25,2,2.75,3.416666667,4,3.5,2.75,3.166666667,3,3.25,3.25,4.583333333,5,4.25,4.5,3.166666667,3.5,3.5,2.5,0.301817561,0.460236887,5.560883063,0.863632504,0.058248031,0.021709066,-0.027864959,0.970980891,4822172.41,4066736.458,-0.035160115,0.965903703,1073.439906,0.420720774,3494.138325,0.414376037,2.57561E+12,8.80016E+16,0.28449002,0.889170511,0.460097827,18.06389626,10.46091857,6.931776881,10.5418843,-0.762016748,-2.847326339,6.494596434,3.100460186
28,30492,2,2,2,2.333333333,2.75,2,2.25,4.416666667,4.25,5,4,3.083333333,4,1.75,3.5,1.75,2,2,1.25,3.75,4,3.5,3.75,0.270880381,0.373056995,3.881222277,0.729435852,0.061806723,0.022395781,-0.058461048,0.968130042,4964341.048,3854500.831,-0.027053519,0.971220163,1706.111338,0.591380782,5027.602953,0.428339294,2.77691E+12,1.04045E+17,0.456433648,0.929209471,0.493615508,21.64208321,12.20829534,3.235565485,12.27920634,1.432840277,-3.928042421,6.043114988,3.122673278
