Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
3.916666667,4.666666667,4.25,2.75,5.0
3.333333333,3.583333333,3.25,3.5,3.75
2.5,2.833333333,3.166666667,2.416666667,3.916666667
3.666666667,3.583333333,3.0,3.333333333,4.083333333
3.333333333,3.25,4.0,1.916666667,3.25
3.416666667,3.083333333,3.333333333,2.666666667,4.083333333
2.416666667,3.666666667,3.916666667,3.333333333,3.833333333
3.666666667,3.833333333,3.5,2.833333333,3.833333333
3.916666667,2.916666667,3.5,3.416666667,4.416666667
4.416666667,3.833333333,4.333333333,2.166666667,4.166666667
3.666666667,3.25,3.5,3.083333333,3.416666667
3.75,2.916666667,3.5,3.166666667,4.5
2.0,3.833333333,4.083333333,4.0,3.083333333
4.0,4.5,4.5,3.916666667,4.583333333
3.75,4.166666667,4.5,3.666666667,4.0
2.833333333,4.5,3.416666667,2.333333333,4.416666667
2.166666667,3.083333333,2.416666667,4.0,3.5
2.833333333,3.416666667,2.916666667,3.25,3.916666667
2.916666667,3.166666667,2.5,3.166666667,4.166666667
2.416666667,3.5,4.333333333,3.166666667,4.333333333
2.5,2.916666667,3.166666667,3.25,3.666666667
3.5,2.416666667,3.5,2.25,4.75
2.833333333,4.25,3.25,1.916666667,3.166666667
3.0,3.166666667,4.25,2.916666667,3.583333333
3.833333333,4.0,3.666666667,2.416666667,4.5
3.166666667,3.25,3.916666667,1.833333333,4.333333333
2.333333333,3.666666667,3.583333333,2.583333333,3.5
2.0,4.333333333,2.916666667,4.083333333,4.0
3.333333333,4.5,2.583333333,2.333333333,4.166666667
2.583333333,2.5,2.25,4.166666667,4.416666667
2.833333333,3.583333333,3.166666667,3.166666667,3.5
3.333333333,4.166666667,4.416666667,2.833333333,4.083333333
1.833333333,4.416666667,3.833333333,3.916666667,4.416666667
3.583333333,3.916666667,3.25,2.25,4.583333333
3.25,2.75,3.25,3.333333333,4.583333333
4.166666667,2.25,4.083333333,3.0,4.416666667
2.666666667,3.5,2.666666667,3.083333333,3.583333333
3.333333333,3.25,4.0,1.916666667,3.25
3.833333333,2.583333333,3.833333333,2.333333333,4.083333333
2.166666667,2.25,2.166666667,5.0,3.666666667
3.416666667,3.083333333,3.333333333,2.666666667,4.083333333
2.083333333,2.583333333,3.583333333,5.0,4.166666667
2.083333333,3.5,1.666666667,4.416666667,4.416666667
2.083333333,3.75,2.25,3.083333333,3.75
1.75,3.083333333,3.166666667,4.75,2.583333333
3.416666667,3.666666667,3.416666667,3.5,4.916666667
3.666666667,3.333333333,3.083333333,4.083333333,3.916666667
3.583333333,3.083333333,3.583333333,3.916666667,4.416666667
2.166666667,3.083333333,2.166666667,4.416666667,3.833333333
3.5,3.333333333,3.083333333,3.25,3.583333333
3.416666667,2.25,2.666666667,3.5,2.416666667
3.75,4.166666667,4.5,3.666666667,4.0
4.833333333,3.166666667,3.083333333,3.583333333,5.0
4.0,3.083333333,2.916666667,2.833333333,3.833333333
1.583333333,3.833333333,3.416666667,4.583333333,3.333333333
3.666666667,3.166666667,3.583333333,1.5,3.5
2.083333333,2.916666667,1.75,4.833333333,3.916666667
4.333333333,3.166666667,3.666666667,4.0,4.666666667
2.916666667,3.083333333,2.416666667,3.083333333,4.583333333
3.416666667,3.666666667,3.416666667,3.5,4.916666667
3.916666667,3.833333333,3.083333333,2.666666667,4.583333333
2.416666667,3.5,4.333333333,3.166666667,4.333333333
2.75,4.25,3.166666667,2.333333333,3.083333333
2.75,3.916666667,3.5,3.333333333,3.5
4.416666667,3.75,3.083333333,3.75,3.583333333
3.083333333,3.833333333,1.75,2.166666667,4.666666667
3.166666667,2.416666667,3.833333333,3.5,3.25
3.75,4.166666667,4.5,3.666666667,4.0
2.166666667,3.083333333,2.416666667,4.0,3.5
1.416666667,3.25,2.916666667,2.333333333,3.916666667
2.916666667,3.083333333,2.833333333,2.833333333,4.833333333
2.833333333,3.333333333,3.0,3.0,3.5
3.333333333,4.583333333,3.083333333,3.25,3.583333333
3.166666667,3.416666667,3.583333333,3.0,4.75
3.75,4.166666667,4.5,3.666666667,4.0
2.25,3.583333333,2.416666667,4.916666667,4.416666667
3.416666667,3.166666667,3.333333333,3.333333333,4.666666667
3.25,2.916666667,1.916666667,4.0,3.5
2.083333333,2.916666667,1.75,4.833333333,3.916666667
3.666666667,3.75,4.166666667,2.25,3.583333333
3.583333333,3.916666667,3.25,2.25,4.583333333
3.25,2.75,3.25,3.333333333,4.583333333
2.333333333,3.666666667,3.583333333,2.583333333,3.5
2.916666667,3.25,2.166666667,3.583333333,4.083333333
2.416666667,3.583333333,3.416666667,3.083333333,3.416666667
3.416666667,3.75,2.0,3.75,4.583333333
4.75,3.916666667,4.333333333,2.166666667,4.333333333
2.833333333,2.583333333,4.166666667,1.833333333,3.833333333
2.416666667,2.583333333,2.916666667,3.583333333,3.333333333
3.416666667,3.166666667,3.333333333,3.333333333,4.666666667
3.5,4.666666667,3.416666667,2.25,4.666666667
4.416666667,3.75,3.083333333,3.75,3.583333333
2.583333333,2.5,3.5,2.916666667,4.666666667
1.75,3.083333333,3.166666667,4.75,2.583333333
3.0,3.166666667,4.25,2.916666667,3.583333333
4.416666667,3.833333333,4.333333333,2.166666667,4.166666667
3.666666667,3.25,3.5,3.083333333,3.416666667
4.0,3.416666667,3.916666667,2.833333333,4.416666667
3.333333333,3.333333333,3.166666667,2.916666667,3.166666667
3.5,2.416666667,3.583333333,3.416666667,3.0
3.583333333,3.5,2.916666667,2.5,4.75
3.75,2.916666667,3.5,3.166666667,4.5
3.333333333,3.583333333,3.25,3.5,3.75
4.166666667,3.666666667,4.166666667,1.583333333,4.833333333
3.5,2.416666667,3.583333333,3.416666667,3.0
3.583333333,3.5,2.916666667,2.5,4.75
2.166666667,4.25,3.333333333,3.833333333,4.333333333
3.0,3.333333333,2.833333333,3.333333333,2.833333333
3.0,3.583333333,3.916666667,2.083333333,3.583333333
3.583333333,3.0,2.5,3.666666667,4.0
3.5,4.0,3.083333333,2.5,4.0
2.916666667,3.083333333,2.833333333,2.833333333,4.833333333
3.666666667,3.583333333,3.0,3.333333333,4.083333333
3.583333333,4.416666667,3.5,3.0,4.75
3.583333333,3.916666667,3.25,2.25,4.583333333
2.583333333,4.333333333,3.166666667,3.333333333,5.0
2.333333333,3.416666667,3.166666667,4.583333333,3.166666667
3.333333333,3.583333333,3.25,3.5,3.75
3.0,4.666666667,4.083333333,2.333333333,3.583333333
4.416666667,3.75,3.083333333,3.75,3.583333333
3.5,2.666666667,4.75,2.833333333,4.083333333
4.666666667,2.75,2.583333333,3.416666667,4.166666667
2.416666667,2.583333333,2.916666667,3.583333333,3.333333333
2.25,3.583333333,2.416666667,4.916666667,4.416666667
2.833333333,4.0,3.916666667,3.583333333,4.333333333
3.666666667,3.333333333,3.083333333,4.083333333,3.916666667
3.0,3.5,3.0,2.166666667,3.166666667
3.666666667,3.25,3.5,3.083333333,3.416666667
2.416666667,2.333333333,3.166666667,4.166666667,3.916666667
2.0,4.5,2.916666667,2.0,3.5
3.416666667,3.583333333,2.166666667,2.25,3.833333333
2.166666667,3.083333333,2.416666667,4.0,3.5
3.416666667,4.416666667,4.833333333,1.333333333,3.833333333
1.583333333,3.833333333,3.416666667,4.583333333,3.333333333
3.333333333,3.25,3.0,3.5,4.0
3.416666667,4.416666667,2.5,2.583333333,4.416666667
3.0,3.666666667,3.333333333,3.416666667,3.916666667
3.833333333,4.0,3.666666667,2.416666667,4.5
3.416666667,3.666666667,3.416666667,3.5,4.916666667
3.916666667,2.666666667,3.25,2.166666667,3.25
2.25,3.333333333,3.833333333,3.666666667,3.833333333
2.916666667,3.25,2.166666667,3.583333333,4.083333333
3.75,3.833333333,4.166666667,3.0,3.666666667
3.416666667,2.0,2.5,2.916666667,2.666666667
4.416666667,2.416666667,3.5,2.916666667,4.0
1.75,3.083333333,3.166666667,4.75,2.583333333
2.833333333,3.916666667,3.416666667,3.333333333,3.333333333
2.666666667,3.75,2.583333333,4.666666667,4.25
2.25,3.833333333,2.416666667,2.583333333,4.333333333
3.166666667,3.25,3.916666667,1.833333333,4.333333333
3.25,2.75,3.25,3.333333333,4.583333333
3.416666667,4.416666667,4.833333333,1.333333333,3.833333333
2.416666667,3.666666667,3.916666667,3.333333333,3.833333333
3.5,2.416666667,3.583333333,3.416666667,3.0
2.583333333,2.5,3.5,2.916666667,4.666666667
4.75,3.916666667,4.333333333,2.166666667,4.333333333
1.75,3.083333333,3.166666667,4.75,2.583333333
3.0,3.166666667,4.25,2.916666667,3.583333333
4.416666667,2.833333333,3.0,2.083333333,4.25
2.5,3.166666667,2.083333333,4.75,4.5
4.166666667,2.916666667,4.25,3.666666667,4.333333333
3.0,4.0,3.833333333,3.666666667,4.75
2.166666667,4.25,3.333333333,3.833333333,4.333333333
3.333333333,3.333333333,3.166666667,2.916666667,3.166666667
2.833333333,3.25,3.333333333,2.666666667,3.416666667
3.75,4.166666667,4.5,3.666666667,4.0
2.833333333,4.5,3.416666667,2.333333333,4.416666667
2.666666667,3.75,2.583333333,4.666666667,4.25
2.5,3.166666667,2.083333333,4.75,4.5
2.833333333,3.416666667,2.916666667,3.25,3.916666667
3.5,3.583333333,3.916666667,2.083333333,4.0
3.25,4.083333333,3.25,3.833333333,4.333333333
2.333333333,2.25,3.166666667,1.416666667,3.083333333
3.75,3.583333333,3.583333333,2.166666667,4.166666667
1.833333333,4.416666667,3.833333333,3.916666667,4.416666667
1.583333333,3.75,2.5,3.916666667,3.833333333
3.166666667,3.25,3.916666667,1.833333333,4.333333333
3.416666667,4.416666667,4.833333333,1.333333333,3.833333333
3.666666667,3.25,3.5,3.083333333,3.416666667
3.333333333,4.5,2.583333333,2.333333333,4.166666667
3.916666667,3.166666667,2.75,1.5,3.916666667
2.416666667,3.166666667,4.083333333,1.75,3.75
3.75,4.166666667,4.5,3.666666667,4.0
3.916666667,3.833333333,3.083333333,2.666666667,4.583333333
2.166666667,3.666666667,3.25,3.583333333,2.5
3.083333333,3.166666667,2.833333333,2.166666667,3.833333333
2.333333333,4.25,4.5,3.0,3.833333333
2.25,3.166666667,3.25,3.25,3.333333333
3.0,3.666666667,3.333333333,3.416666667,3.916666667
4.916666667,3.916666667,4.083333333,2.25,5.0
1.583333333,3.833333333,3.416666667,4.583333333,3.333333333
2.416666667,3.5,3.666666667,4.333333333,4.5
3.5,2.833333333,3.5,2.416666667,3.333333333
3.416666667,4.416666667,2.5,2.583333333,4.416666667
2.916666667,3.416666667,2.75,4.083333333,4.916666667
1.916666667,4.25,4.166666667,3.333333333,3.916666667
2.166666667,3.666666667,3.25,3.583333333,2.5
2.333333333,3.583333333,3.0,3.833333333,4.833333333
1.916666667,4.666666667,4.333333333,2.666666667,3.333333333
3.416666667,3.583333333,3.333333333,3.916666667,4.333333333
2.916666667,3.083333333,2.833333333,2.833333333,4.833333333
2.916666667,3.416666667,2.75,4.083333333,4.916666667
3.833333333,2.583333333,3.833333333,2.333333333,4.083333333
2.666666667,3.833333333,3.5,3.75,4.333333333
3.916666667,1.75,3.583333333,3.416666667,4.583333333
2.75,4.25,3.166666667,2.333333333,3.083333333
2.5,3.25,2.333333333,2.416666667,3.5
3.583333333,3.0,2.5,3.666666667,4.0
3.916666667,2.916666667,3.5,3.416666667,4.416666667
3.583333333,3.916666667,3.25,2.25,4.583333333
3.666666667,3.75,3.5,3.583333333,4.166666667
3.416666667,3.083333333,3.333333333,2.666666667,4.083333333
3.416666667,3.583333333,3.333333333,3.916666667,4.333333333
2.833333333,3.583333333,3.166666667,3.166666667,3.5
3.916666667,2.916666667,3.5,3.416666667,4.416666667
3.75,4.166666667,4.5,3.666666667,4.0
4.833333333,3.166666667,3.083333333,3.583333333,5.0
2.833333333,3.416666667,2.916666667,3.25,3.916666667
2.416666667,3.5,4.333333333,3.166666667,4.333333333
1.916666667,4.25,4.166666667,3.333333333,3.916666667
3.416666667,2.75,2.916666667,4.0,5.0
3.416666667,3.333333333,3.916666667,4.333333333,4.5
2.916666667,3.416666667,2.75,4.083333333,4.916666667
2.5,3.166666667,2.083333333,4.75,4.5
4.583333333,2.833333333,2.416666667,4.25,4.583333333
4.166666667,2.916666667,4.25,3.666666667,4.333333333
2.666666667,2.833333333,2.583333333,2.75,3.5
2.75,3.75,3.75,2.75,3.666666667
2.666666667,3.25,2.416666667,2.166666667,4.083333333
3.333333333,3.583333333,3.25,3.5,3.75
2.083333333,2.916666667,1.75,4.833333333,3.916666667
3.583333333,4.583333333,1.833333333,1.833333333,4.666666667
3.833333333,2.583333333,3.833333333,2.333333333,4.083333333
3.833333333,4.0,3.666666667,2.416666667,4.5
4.166666667,2.916666667,4.25,3.666666667,4.333333333
2.75,3.833333333,3.0,3.5,2.333333333
2.166666667,4.25,3.333333333,3.833333333,4.333333333
4.0,3.416666667,3.916666667,2.833333333,4.416666667
3.75,3.833333333,4.166666667,3.0,3.666666667
2.5,3.5,3.083333333,3.916666667,4.25
4.0,4.416666667,4.25,2.083333333,3.833333333
2.833333333,2.583333333,4.166666667,1.833333333,3.833333333
3.833333333,2.583333333,3.833333333,2.333333333,4.083333333
2.166666667,2.25,2.166666667,5.0,3.666666667
3.416666667,3.083333333,3.333333333,2.666666667,4.083333333
1.916666667,4.25,4.166666667,3.333333333,3.916666667
2.916666667,3.25,2.166666667,3.583333333,4.083333333
2.0,3.833333333,4.083333333,4.0,3.083333333
2.5,2.666666667,3.916666667,4.583333333,4.166666667
2.5,3.166666667,2.083333333,4.75,4.5
3.583333333,3.5,2.916666667,2.5,4.75
3.166666667,3.25,3.916666667,1.833333333,4.333333333
2.166666667,3.666666667,3.25,3.583333333,2.5
2.166666667,4.25,3.5,3.916666667,3.916666667
4.5,3.833333333,3.333333333,3.166666667,4.333333333
4.333333333,2.416666667,3.0,2.166666667,2.833333333
3.5,2.833333333,3.5,2.416666667,3.333333333
4.833333333,3.166666667,3.083333333,3.583333333,5.0
3.416666667,3.166666667,3.333333333,3.333333333,4.666666667
2.75,3.75,3.75,2.75,3.666666667
3.916666667,3.166666667,2.75,1.5,3.916666667
3.333333333,3.333333333,3.166666667,2.916666667,3.166666667
4.0,4.416666667,4.25,2.083333333,3.833333333
2.5,3.166666667,2.083333333,4.75,4.5
3.333333333,3.583333333,3.5,2.666666667,3.75
3.416666667,4.416666667,2.5,2.583333333,4.416666667
4.083333333,3.416666667,2.833333333,3.083333333,4.25
3.75,4.166666667,4.5,3.666666667,4.0
2.5,3.166666667,2.083333333,4.75,4.5
3.416666667,3.083333333,3.333333333,2.666666667,4.083333333
3.916666667,4.166666667,3.0,3.75,5.0
1.916666667,4.25,4.166666667,3.333333333,3.916666667
3.25,2.75,3.25,3.333333333,4.583333333
2.333333333,4.416666667,3.083333333,1.75,3.75
3.083333333,3.166666667,2.833333333,2.166666667,3.833333333
3.5,4.0,3.083333333,2.5,4.0
2.666666667,3.75,2.583333333,4.666666667,4.25
2.833333333,3.416666667,2.916666667,3.25,3.916666667
2.833333333,3.75,2.916666667,4.333333333,4.083333333
3.25,2.916666667,1.916666667,4.0,3.5
3.25,2.333333333,3.416666667,3.916666667,4.25
3.833333333,2.583333333,3.833333333,2.333333333,4.083333333
2.166666667,3.083333333,2.416666667,4.0,3.5
3.25,2.75,3.25,3.333333333,4.583333333
3.583333333,3.0,2.5,3.666666667,4.0
3.416666667,3.416666667,3.583333333,3.333333333,3.833333333
3.5,2.416666667,3.583333333,3.416666667,3.0
2.0,3.666666667,2.166666667,4.416666667,2.333333333
3.0,3.166666667,4.25,2.916666667,3.583333333
3.5,3.583333333,3.916666667,2.083333333,4.0
4.25,1.666666667,2.833333333,2.333333333,2.833333333
3.416666667,3.416666667,3.583333333,3.333333333,3.833333333
3.5,3.583333333,3.166666667,2.75,4.5
3.833333333,4.0,3.666666667,2.416666667,4.5
2.833333333,3.75,2.916666667,4.333333333,4.083333333
2.416666667,3.583333333,2.416666667,2.166666667,3.166666667
4.75,3.25,2.833333333,1.0,3.416666667
2.916666667,3.833333333,4.666666667,3.75,4.916666667
3.416666667,3.75,2.0,3.75,4.583333333
3.916666667,2.666666667,3.25,2.166666667,3.25
3.166666667,3.25,3.916666667,1.833333333,4.333333333
3.25,2.75,3.25,3.333333333,4.583333333
4.0,3.083333333,2.916666667,2.833333333,3.833333333
3.25,2.916666667,1.916666667,4.0,3.5
3.333333333,2.333333333,2.833333333,3.166666667,4.75
3.166666667,3.083333333,1.666666667,2.416666667,4.5
1.75,3.083333333,3.166666667,4.75,2.583333333
2.25,3.833333333,2.416666667,2.583333333,4.333333333
3.916666667,1.75,3.583333333,3.416666667,4.583333333
2.166666667,4.25,3.5,3.916666667,3.916666667
1.583333333,3.416666667,3.083333333,3.0,2.5
3.25,2.333333333,3.416666667,2.583333333,2.833333333
4.416666667,3.75,3.083333333,3.75,3.583333333
2.916666667,3.166666667,2.5,3.166666667,4.166666667
3.416666667,4.416666667,4.833333333,1.333333333,3.833333333
2.166666667,4.25,3.5,3.916666667,3.916666667
3.333333333,3.916666667,3.5,2.25,3.833333333
3.75,2.916666667,3.5,3.166666667,4.5
2.5,3.666666667,3.333333333,3.083333333,3.75
4.75,3.333333333,3.5,2.0,3.083333333
3.75,4.166666667,4.5,3.666666667,4.0
3.333333333,4.166666667,4.416666667,2.833333333,4.083333333
2.416666667,2.583333333,2.916666667,3.583333333,3.333333333
1.75,3.083333333,3.166666667,4.75,2.583333333
3.166666667,4.166666667,3.583333333,2.416666667,4.0
2.75,3.833333333,3.0,3.5,2.333333333
4.5,3.833333333,3.333333333,3.166666667,4.333333333
3.166666667,2.583333333,1.916666667,3.166666667,3.25
3.916666667,3.166666667,2.75,1.5,3.916666667
2.583333333,3.0,1.583333333,4.583333333,3.0
2.833333333,2.583333333,4.166666667,1.833333333,3.833333333
4.833333333,3.166666667,3.083333333,3.583333333,5.0
2.166666667,4.25,3.5,3.916666667,3.916666667
2.916666667,3.25,2.166666667,3.583333333,4.083333333
2.0,3.833333333,4.083333333,4.0,3.083333333
2.416666667,3.5,3.666666667,4.333333333,4.5
2.416666667,2.833333333,2.333333333,2.5,3.583333333
3.75,4.166666667,4.5,3.666666667,4.0
2.416666667,2.583333333,2.916666667,3.583333333,3.333333333
3.666666667,3.25,3.5,3.083333333,3.416666667
3.083333333,3.25,3.416666667,3.166666667,3.833333333
4.333333333,3.166666667,3.666666667,4.0,4.666666667
3.166666667,3.083333333,1.666666667,2.416666667,4.5
3.75,4.166666667,4.5,3.666666667,4.0
2.166666667,2.25,2.166666667,5.0,3.666666667
2.833333333,3.416666667,2.916666667,3.25,3.916666667
2.25,3.583333333,2.416666667,4.916666667,4.416666667
3.916666667,4.166666667,3.0,3.75,5.0
2.916666667,3.416666667,1.75,2.083333333,4.25
3.5,2.416666667,3.583333333,3.416666667,3.0
2.833333333,3.583333333,3.166666667,3.166666667,3.5
3.75,4.166666667,4.5,3.666666667,4.0
3.583333333,3.916666667,3.25,2.25,4.583333333
2.833333333,3.75,2.916666667,4.333333333,4.083333333
2.75,3.916666667,2.416666667,4.333333333,3.75
3.25,3.833333333,1.583333333,1.666666667,3.166666667
3.583333333,3.5,2.916666667,2.5,4.75
2.333333333,3.583333333,3.0,3.833333333,4.833333333
2.166666667,3.583333333,2.416666667,3.0,3.5
2.75,3.833333333,3.0,3.5,2.333333333
3.0,3.333333333,2.833333333,3.333333333,2.833333333
2.583333333,2.5,2.25,4.166666667,4.416666667
4.75,3.75,4.25,2.25,4.583333333
2.5,4.083333333,2.083333333,3.333333333,4.083333333
3.416666667,3.583333333,3.333333333,3.916666667,4.333333333
2.666666667,3.5,2.666666667,3.083333333,3.583333333
3.666666667,3.75,3.5,3.583333333,4.166666667
2.666666667,2.833333333,2.583333333,2.75,3.5
3.25,2.75,3.25,3.333333333,4.583333333
3.333333333,3.583333333,3.5,2.666666667,3.75
2.75,2.666666667,2.0,3.0,3.666666667
4.416666667,2.416666667,3.5,2.916666667,4.0
3.75,4.166666667,4.5,3.666666667,4.0
4.166666667,2.916666667,4.25,3.666666667,4.333333333
2.833333333,4.0,3.916666667,3.583333333,4.333333333
2.166666667,3.583333333,2.416666667,3.0,3.5
2.416666667,3.583333333,2.416666667,2.166666667,3.166666667
3.666666667,3.833333333,3.5,2.833333333,3.833333333
4.0,4.416666667,4.25,2.083333333,3.833333333
3.583333333,3.5,2.916666667,2.5,4.75
1.416666667,3.25,2.916666667,2.333333333,3.916666667
2.833333333,3.416666667,2.916666667,3.25,3.916666667
2.25,3.583333333,2.416666667,4.916666667,4.416666667
2.833333333,4.0,3.916666667,3.583333333,4.333333333
3.25,2.75,3.25,3.333333333,4.583333333
1.25,3.25,3.333333333,3.333333333,2.916666667
2.75,3.916666667,3.5,3.333333333,3.5
3.083333333,3.166666667,2.833333333,2.166666667,3.833333333
2.916666667,4.666666667,3.5,3.0,4.166666667
2.083333333,2.916666667,2.083333333,4.583333333,3.916666667
3.5,3.333333333,3.083333333,3.25,3.583333333
4.666666667,2.75,2.583333333,3.416666667,4.166666667
2.333333333,3.5,3.75,3.333333333,4.333333333
1.25,3.25,3.333333333,3.333333333,2.916666667
2.166666667,4.25,3.5,3.916666667,3.916666667
2.75,3.5,2.333333333,4.25,3.916666667
2.916666667,3.25,2.166666667,3.583333333,4.083333333
1.583333333,3.416666667,3.083333333,3.0,2.5
3.75,3.833333333,4.166666667,3.0,3.666666667
2.333333333,3.666666667,3.416666667,2.5,3.666666667
4.333333333,3.166666667,3.666666667,4.0,4.666666667
3.75,4.166666667,4.5,3.666666667,4.0
3.416666667,3.166666667,3.333333333,3.333333333,4.666666667
3.916666667,1.75,3.583333333,3.416666667,4.583333333
2.166666667,4.166666667,2.583333333,4.333333333,3.25
3.333333333,3.25,3.0,3.5,4.0
3.0,2.666666667,4.25,3.333333333,4.416666667
4.5,3.25,2.333333333,2.666666667,3.916666667
2.666666667,3.75,2.583333333,4.666666667,4.25
2.833333333,3.333333333,3.0,3.0,3.5
2.75,3.916666667,2.333333333,4.0,4.583333333
3.166666667,3.083333333,1.666666667,2.416666667,4.5
